Transaction_ID,Cardholder_Name,Age,Gender,Transaction_Amount,Merchant_Name,Merchant_Category,City,Transaction_Time,International_Transaction,Card_Present,Failed_Attempts,Fraud
TXN1624,Carl Kim,28,Female,1365.02,"Roberts, Christensen and Parker",Travel,Delhi,2026-03-19 12:44:16,0,1,0,0
TXN1625,Nicholas Romero,46,Female,243.79,Brown Ltd,Entertainment,Pune,2026-01-31 06:03:16,1,0,0,0
TXN1626,Nicole Ruiz,40,Male,2920.5,Wagner Inc,Fashion,Gurgaon,2025-08-16 19:35:16,0,1,4,1
TXN1627,Elizabeth Davis,61,Male,3707.11,"Hernandez, Reid and Young",Online Shopping,Mumbai,2025-12-01 16:44:16,0,1,0,0
TXN1628,Carolyn Harrington,60,Female,1359.26,Gray-Nelson,Fuel,Pune,2025-11-26 16:37:16,1,1,3,0
TXN1629,Alejandro Baldwin,35,Female,4460.44,"Wise, Baker and Riley",Entertainment,Bangalore,2025-12-17 08:52:16,0,0,5,1
TXN1630,Michael Contreras,65,Female,4682.24,Bishop-Hebert,Food,Delhi,2025-11-09 23:24:16,1,0,1,1
TXN1631,Johnny Davis,40,Female,2474.13,"Chaney, Carter and Rivera",Online Shopping,Bangalore,2025-06-25 03:46:16,0,0,1,0
TXN1632,Daniel Mosley,64,Male,843.1,"Johnson, Gallegos and Mitchell",Food,Chennai,2025-09-14 15:04:16,0,1,0,0
TXN1633,Tammy Ramirez,41,Male,3807.58,"Willis, Hammond and Grant",Food,Pune,2025-08-07 23:54:16,1,1,0,1
TXN1634,Linda Smith,47,Male,1352.15,Pearson Inc,Travel,Mumbai,2025-06-01 09:22:16,1,1,3,0
TXN1635,Justin Johns,54,Male,250.45,Lee PLC,Healthcare,Pune,2026-01-26 05:53:16,0,0,3,0
TXN1636,Jessica Carr,58,Female,2385.08,Burgess Group,Online Shopping,Bangalore,2025-12-12 14:06:16,0,1,3,0
TXN1637,Mark Hanson,58,Male,271.25,Kelly-Rodriguez,Electronics,Delhi,2026-04-24 10:04:16,0,0,4,1
TXN1638,Tracy Hickman,53,Male,4253.24,"Hudson, Thomas and Waller",Online Shopping,Gurgaon,2026-04-21 19:32:16,0,1,5,1
TXN1639,Kristine Alvarez,28,Male,3655.18,"Johnson, Duran and Wheeler",Travel,Bangalore,2026-01-27 15:18:16,0,1,4,1
TXN1640,Pamela Armstrong,62,Male,1483.55,Gardner-Nelson,Grocery,Mumbai,2025-10-03 20:34:16,0,0,3,0
TXN1641,Joel Smith,35,Female,3688.11,Munoz-Smith,Electronics,Bangalore,2025-06-15 15:57:16,1,0,4,1
TXN1642,Holly Carlson,45,Female,3568.9,Hobbs-Ewing,Fashion,Bangalore,2026-03-04 00:20:16,0,0,3,0
TXN1643,Michael Bryant,60,Female,1845.25,Bell and Sons,Fuel,Chennai,2025-06-28 10:47:16,1,0,5,1
TXN1644,Lawrence Baker DDS,27,Female,2723.59,"Mullins, Griffin and Arnold",Food,Chennai,2025-07-08 07:31:16,0,1,5,1
TXN1645,Frank Collins,30,Female,1901.68,Allen Inc,Fashion,Mumbai,2025-08-01 02:19:16,0,0,0,0
TXN1646,Heidi Grant,53,Female,4744.74,"Gray, Gutierrez and Potts",Grocery,Mumbai,2025-11-26 00:54:16,1,0,5,1
TXN1647,Christina Jackson,34,Male,4531.27,"Cardenas, Craig and Mitchell",Fuel,Mumbai,2026-04-13 17:16:16,1,0,3,1
TXN1648,Jason Acevedo,43,Male,3390.94,"Johnson, Mcknight and Watkins",Healthcare,Bangalore,2025-06-01 05:13:16,0,0,0,0
TXN1649,Karen Chaney,57,Female,666.28,"Romero, Long and Richard",Fuel,Delhi,2025-07-28 05:48:16,1,0,1,0
TXN1650,Mary Mccarthy,64,Male,4037.71,Baldwin-Hernandez,Electronics,Bangalore,2025-11-26 23:35:16,1,0,4,1
TXN1651,Denise Fernandez,42,Male,3867.98,Mckenzie-Fletcher,Grocery,Gurgaon,2026-04-30 07:44:16,1,1,5,1
TXN1652,Mark Williams,29,Male,16.75,"Carney, Sullivan and Bullock",Entertainment,Gurgaon,2026-03-25 07:05:16,1,1,4,1
TXN1653,Richard Harper,24,Female,4397.48,Alvarez-Williams,Electronics,Gurgaon,2025-07-04 19:09:16,0,0,2,0
TXN1654,Ryan Taylor,25,Female,3918.16,Rodriguez Group,Electronics,Delhi,2025-10-02 04:33:16,1,0,4,1
TXN1655,Austin Morales,39,Female,770.12,White PLC,Fashion,Delhi,2026-01-24 01:12:16,0,1,0,0
TXN1656,Cheryl Oliver,46,Male,1240.55,"Mcdonald, Jones and Gutierrez",Entertainment,Mumbai,2025-10-14 12:41:16,0,0,3,0
TXN1657,Sandra Gonzalez,43,Female,2915.22,"Dunn, Morgan and Hughes",Fuel,Chennai,2026-01-23 18:46:16,0,1,4,1
TXN1658,Brandon Tyler,49,Male,3258.28,Reynolds and Sons,Entertainment,Mumbai,2025-06-10 13:09:16,0,0,3,0
TXN1659,Katherine Smith,39,Female,1834.75,Lester-Russell,Food,Mumbai,2026-03-09 16:34:16,1,1,1,0
TXN1660,April Macdonald,43,Female,4237.5,Ryan Ltd,Fashion,Mumbai,2025-07-10 09:30:16,0,0,4,1
TXN1661,Megan Ware,25,Female,3183.41,"Thomas, Snyder and Hall",Online Shopping,Gurgaon,2025-05-21 16:58:16,0,0,0,0
TXN1662,Jeffery Oneal,66,Female,4737.5,Padilla-Knox,Grocery,Gurgaon,2026-01-25 03:47:16,0,1,3,0
TXN1663,Stephanie Peterson,64,Female,312.54,"Taylor, Baldwin and Kane",Food,Delhi,2025-11-14 10:15:16,0,0,0,0
TXN1664,Sheila Webster,67,Male,49.13,Barker and Sons,Fashion,Delhi,2025-07-03 19:30:16,1,0,5,1
TXN1665,Angela Michael,50,Female,4790.09,"Wilson, Delgado and Calhoun",Entertainment,Gurgaon,2025-09-23 13:09:16,1,1,4,1
TXN1666,Jesse Elliott,38,Male,4811.93,"Smith, Carroll and Anderson",Online Shopping,Gurgaon,2025-07-17 06:23:16,0,1,5,1
TXN1667,Jessica Lowe,27,Female,909.74,Chavez-Callahan,Healthcare,Mumbai,2025-09-27 01:11:16,1,0,5,1
TXN1668,Kimberly Swanson,46,Female,2411.85,Garcia Ltd,Fuel,Gurgaon,2025-09-14 16:08:16,1,0,0,0
TXN1669,Rebecca Greene,65,Female,4974.96,Doyle-Nelson,Grocery,Mumbai,2026-03-18 17:10:16,0,0,3,0
TXN1670,Kevin Campbell,61,Female,4803.53,Castaneda LLC,Online Shopping,Gurgaon,2025-08-09 00:06:16,0,0,3,1
TXN1671,Mikayla Brown,65,Female,2039.3,"Stone, Nguyen and Richardson",Online Shopping,Gurgaon,2025-11-01 16:30:16,1,0,4,1
TXN1672,Betty Smith,42,Female,4597.74,Richmond and Sons,Fashion,Delhi,2025-06-30 21:47:16,1,0,1,1
TXN1673,Jeffrey Savage,43,Male,80.81,"Newman, Williams and Jones",Electronics,Gurgaon,2026-01-19 09:12:16,0,0,2,0
TXN1674,Casey Turner,51,Male,3494.57,Norris-Hammond,Food,Mumbai,2025-07-12 07:25:16,0,1,1,0
TXN1675,Richard Reed,51,Male,3788.98,"Sanchez, Allen and Ford",Entertainment,Mumbai,2025-12-17 18:33:16,0,1,5,1
TXN1676,Adam Fuller,49,Female,1556.9,Odonnell-Torres,Electronics,Delhi,2026-02-03 02:58:16,1,1,0,0
TXN1677,Alison Glover,37,Female,2829.78,White Group,Fashion,Pune,2025-05-30 05:57:16,1,0,0,0
TXN1678,Misty Beltran,54,Female,55.1,Olson PLC,Electronics,Gurgaon,2026-01-26 17:58:16,0,0,4,1
TXN1679,Maurice Ortega,41,Male,4042.32,"Jenkins, Smith and Phillips",Electronics,Pune,2025-05-13 01:46:16,0,1,2,0
TXN1680,Edward Frederick,39,Female,2149.22,Jennings-Wagner,Entertainment,Bangalore,2025-05-24 00:57:16,1,1,4,1
TXN1681,Kenneth Perez,62,Female,601.33,Holloway-Lewis,Grocery,Mumbai,2025-08-15 05:45:16,1,1,2,0
TXN1682,Andrea Pierce,51,Male,4966.34,Perry Inc,Entertainment,Delhi,2025-11-28 20:52:16,1,1,2,1
TXN1683,Aaron Edwards,37,Male,462.7,Lucas-Nguyen,Grocery,Chennai,2026-02-03 01:06:16,1,1,0,0
TXN1684,Brian Hall,56,Female,2889.84,"Thomas, Johnson and Henderson",Grocery,Bangalore,2025-10-13 11:23:16,1,1,4,1
TXN1685,Rachael Smith,69,Female,1937.75,Tanner-Osborne,Fuel,Chennai,2025-11-07 10:37:16,0,0,0,0
TXN1686,Stephanie Lewis,67,Male,4512.16,"Edwards, Leonard and Johnson",Fashion,Chennai,2025-12-04 15:21:16,1,1,3,1
TXN1687,John Porter,40,Female,2534.73,"Ramos, Williams and Sullivan",Entertainment,Pune,2025-10-16 19:00:16,0,0,4,1
TXN1688,Dana Horne,18,Female,884.36,Wilson-Mora,Food,Gurgaon,2025-05-18 03:56:16,1,1,0,0
TXN1689,Catherine Guerrero,46,Male,2162.59,"Wells, Holder and Smith",Online Shopping,Mumbai,2025-08-24 16:45:16,0,1,2,0
TXN1690,Tammy Morales,38,Female,2588.32,"Collins, Koch and Summers",Travel,Pune,2025-07-29 09:22:16,0,0,4,1
TXN1691,Katherine Wilson,24,Male,4471.53,"Reed, Smith and Harris",Food,Delhi,2025-06-14 20:36:16,0,0,4,1
TXN1692,Tammy Schmidt,31,Female,3904.02,"Brown, Mendoza and Lopez",Grocery,Bangalore,2025-05-10 08:26:16,0,1,1,0
TXN1693,Andrew Kelly,69,Female,1030.26,Bush-Ellis,Fuel,Pune,2026-03-27 12:22:16,1,0,5,1
TXN1694,Victoria James,45,Male,3183.85,Pearson Inc,Food,Bangalore,2025-06-17 13:06:16,1,1,4,1
TXN1695,Patrick Gentry,18,Male,2052.97,"Graham, Davenport and Jones",Fuel,Pune,2025-07-31 20:05:16,1,1,1,0
TXN1696,Sylvia Powers,46,Male,3857.9,Robinson Ltd,Fashion,Chennai,2026-05-04 01:07:16,0,1,0,0
TXN1697,Jacqueline Nelson,66,Male,2700.08,"Carter, Robinson and Elliott",Entertainment,Delhi,2025-09-01 08:18:16,0,0,4,1
TXN1698,Jennifer Davidson,22,Male,1965.2,"Guerra, Williams and Martin",Food,Chennai,2025-11-07 18:44:16,0,1,4,1
TXN1699,Walter Jackson,23,Female,282.63,Allen-Schroeder,Online Shopping,Delhi,2025-12-20 20:34:16,0,1,5,1
TXN1700,Thomas Moore,38,Male,1526.67,"Washington, Ramirez and Frye",Travel,Pune,2026-05-04 09:19:16,0,0,3,0
TXN1701,Jessica Hernandez,45,Female,1557.32,Mcclure Group,Fashion,Chennai,2025-09-10 19:36:16,1,1,4,1
TXN1702,Christina Hancock,40,Female,3052.06,Parker-Reeves,Healthcare,Gurgaon,2026-04-07 23:16:16,1,0,2,1
TXN1703,Nicole Ward,68,Female,916.25,Henderson-Torres,Fashion,Chennai,2026-03-21 06:05:16,1,0,5,1
TXN1704,Martin Franklin,38,Male,2716.93,Jackson-Henry,Online Shopping,Chennai,2025-09-08 11:42:16,1,1,1,0
TXN1705,Troy Gross,27,Female,113.15,Jackson Ltd,Electronics,Gurgaon,2025-11-26 19:24:16,0,1,2,0
TXN1706,Michael Robertson,49,Female,221.69,Chandler-Curtis,Healthcare,Bangalore,2025-08-07 23:53:16,1,1,3,0
TXN1707,Sierra Berg,64,Male,3574.98,Holmes-Francis,Travel,Pune,2025-05-15 21:52:16,0,0,0,0
TXN1708,Joshua Williams,42,Female,868.73,"Jenkins, Hill and Williams",Healthcare,Chennai,2026-02-15 19:17:16,0,0,1,0
TXN1709,Samuel Thornton,57,Female,909.18,"Mccullough, Webb and Robinson",Fashion,Bangalore,2025-10-22 02:54:16,1,1,1,0
TXN1710,Patricia Wong,56,Female,4253.85,Owens-Cole,Grocery,Pune,2025-06-28 11:07:16,0,1,2,0
TXN1711,Monica Houston,58,Male,984.25,Molina PLC,Online Shopping,Chennai,2025-12-17 22:35:16,1,1,3,0
TXN1712,Christopher Parks,69,Female,795.06,Butler Inc,Travel,Chennai,2025-06-04 11:29:16,0,1,4,1
TXN1713,Michael Young,18,Male,1566.8,"Gonzalez, Werner and Reid",Fuel,Mumbai,2025-08-10 00:09:16,1,0,3,0
TXN1714,James Bell,35,Female,90.15,Potter Ltd,Electronics,Mumbai,2026-03-25 08:06:16,1,0,5,1
TXN1715,Kimberly Brown,50,Female,4851.58,Daniel-Rogers,Entertainment,Bangalore,2025-10-30 05:37:16,1,1,2,1
TXN1716,Jeffrey Harris,46,Female,4087.47,Lewis-Moore,Fuel,Delhi,2025-11-20 08:48:16,1,0,0,1
TXN1717,Benjamin Perez,22,Male,3595.09,Bartlett LLC,Fuel,Mumbai,2026-04-24 12:06:16,0,1,2,0
TXN1718,Drew Sanchez,29,Female,1141.37,"West, Mcbride and York",Entertainment,Delhi,2026-03-25 18:16:16,0,0,3,0
TXN1719,William Todd,48,Male,1555.84,Caldwell-King,Healthcare,Gurgaon,2025-12-08 01:45:16,1,0,5,1
TXN1720,Justin Rose,68,Female,2512.56,Garcia Ltd,Travel,Delhi,2025-06-13 21:27:16,1,1,2,0
TXN1721,Patrick Clark,67,Male,4165.82,Maldonado-Lawson,Healthcare,Chennai,2026-02-13 09:23:16,0,0,3,0
TXN1722,Walter Reed,33,Female,822.45,Evans-Barrera,Fashion,Mumbai,2026-01-14 15:48:16,0,0,2,0
TXN1723,David Mckay,22,Female,1771.26,Bass PLC,Electronics,Mumbai,2026-01-30 22:44:16,1,1,3,0
TXN1724,Marie Mendez,31,Female,3031.47,Padilla-Cohen,Entertainment,Gurgaon,2026-03-10 02:51:16,1,0,0,1
TXN1725,Travis Jones,36,Male,3390.93,"Acosta, Pena and Romero",Online Shopping,Mumbai,2026-03-21 21:37:16,1,0,0,1
TXN1726,Jennifer Bryant,30,Female,3926.46,Kidd PLC,Online Shopping,Mumbai,2026-02-17 05:27:16,0,0,2,0
TXN1727,Robin West,46,Male,515.85,Hamilton Ltd,Food,Chennai,2026-04-08 04:23:16,1,1,1,0
TXN1728,Eric Gardner,58,Male,4902.04,Walker and Sons,Electronics,Gurgaon,2025-10-01 18:24:16,1,0,1,1
TXN1729,Oscar Robinson,23,Male,2743.45,"Johnson, Young and Reynolds",Grocery,Bangalore,2025-06-23 19:36:16,1,1,1,0
TXN1730,Amy Thompson,43,Female,2915.09,Nguyen-Martin,Entertainment,Chennai,2025-09-30 11:29:16,0,1,2,0
TXN1731,Jacqueline Fox,20,Female,1034.61,Bell-Gray,Healthcare,Mumbai,2025-05-28 01:25:16,0,1,1,0
TXN1732,Michelle Morton,41,Male,3287.21,Flores-Martinez,Food,Mumbai,2026-04-15 16:46:16,0,0,2,0
TXN1733,Jennifer Sexton,46,Male,4628.36,Brown LLC,Online Shopping,Mumbai,2026-04-17 18:47:16,0,1,3,1
TXN1734,Lindsey Brooks,61,Male,2295.53,Barnes and Sons,Entertainment,Chennai,2025-06-19 07:07:16,1,0,5,1
TXN1735,Sarah Logan,20,Male,1872.57,Norris-Anderson,Electronics,Chennai,2025-07-28 18:32:16,0,0,0,0
TXN1736,Sarah Anderson,49,Male,3053.94,Wiggins-Robinson,Entertainment,Gurgaon,2025-09-16 23:42:16,1,0,3,1
TXN1737,Michael Salas,19,Female,4331.82,Valdez Ltd,Fuel,Chennai,2026-03-03 09:15:16,0,0,0,0
TXN1738,Abigail Page,27,Male,3065.17,Evans PLC,Fashion,Gurgaon,2025-06-26 05:50:16,0,1,4,1
TXN1739,Alexander Garner,39,Male,3129.77,"Anderson, Young and Berry",Entertainment,Delhi,2026-04-12 15:13:16,0,1,0,0
TXN1740,Angela Smith,66,Male,1934.21,"Edwards, Mata and Pierce",Electronics,Gurgaon,2026-04-30 11:32:16,0,0,3,0
TXN1741,Adam Malone,36,Female,4788.33,"Lewis, Vance and Prince",Online Shopping,Mumbai,2026-02-23 14:55:16,1,1,1,1
TXN1742,Kerri Torres,49,Female,3365.58,Garrett PLC,Travel,Delhi,2025-11-12 22:24:16,1,0,1,1
TXN1743,Karen Perkins,67,Female,3716.7,"Carr, Johnston and Cameron",Healthcare,Mumbai,2025-11-11 00:49:16,0,0,2,0
TXN1744,Kimberly Alexander,38,Male,4573.6,Miller-Orozco,Electronics,Pune,2025-08-10 00:12:16,1,0,2,1
TXN1745,Daniel Becker,26,Male,2197.54,Bowman-Todd,Online Shopping,Delhi,2025-09-01 10:58:16,0,1,0,0
TXN1746,Heather Martin,58,Male,1217.69,Brown Ltd,Fuel,Bangalore,2025-10-07 15:01:16,1,1,0,0
TXN1747,Amber Kramer,40,Male,259.59,"Jones, Rodriguez and Wong",Electronics,Mumbai,2026-03-22 02:44:16,0,1,5,1
TXN1748,Caleb Joseph,22,Female,394.95,"Watkins, Calderon and Nguyen",Healthcare,Gurgaon,2025-07-21 20:30:16,0,0,4,1
TXN1749,Christopher Perry,67,Male,3666.34,Little Group,Grocery,Mumbai,2025-06-28 03:30:16,0,1,1,0
TXN1750,Michael Huff,47,Female,4757.94,"Martinez, Shaffer and Collins",Fuel,Pune,2025-12-20 10:03:16,1,0,2,1
TXN1751,Zachary Hammond,53,Female,4664.23,"Rodriguez, Jones and Herrera",Healthcare,Mumbai,2026-02-19 03:55:16,0,1,2,0
TXN1752,Elaine Davis,27,Female,2572.92,Rivera Inc,Fuel,Bangalore,2026-02-05 14:33:16,1,1,2,0
TXN1753,Christopher Thomas,63,Female,1861.85,"Massey, Mccall and Flores",Travel,Delhi,2026-02-23 21:58:16,0,0,0,0
TXN1754,Renee Salazar,56,Male,1351.58,Wright and Sons,Electronics,Gurgaon,2025-07-28 02:47:16,1,1,4,1
TXN1755,Hayden Gomez,26,Male,184.69,Schroeder Inc,Entertainment,Bangalore,2025-11-01 07:39:16,0,0,4,1
TXN1756,Jessica Jenkins,60,Female,3193.39,Bolton-Hickman,Fuel,Delhi,2025-09-19 20:05:16,1,1,1,1
TXN1757,Michael Carter,60,Male,4682.04,"Caldwell, Rush and Orr",Electronics,Bangalore,2026-02-04 10:07:16,1,0,5,1
TXN1758,Donald Hull,28,Male,2998.24,"Clarke, Williamson and Guzman",Healthcare,Pune,2025-10-15 00:19:16,0,1,4,1
TXN1759,Megan Chandler,60,Male,2460.57,Pham-Wells,Fuel,Bangalore,2025-06-17 13:40:16,1,0,2,0
TXN1760,Brian Hayes,31,Male,67.35,"Farmer, Peterson and Williams",Grocery,Chennai,2026-01-07 03:03:16,0,1,5,1
TXN1761,Grant Wade,38,Female,810.71,Mcdowell-Byrd,Travel,Delhi,2025-12-25 11:31:16,1,1,3,0
TXN1762,Daniel Brown,38,Male,3736.42,Pearson LLC,Healthcare,Bangalore,2026-01-18 13:21:16,0,0,2,0
TXN1763,Jonathan Conway,52,Female,4031.16,Armstrong Ltd,Entertainment,Mumbai,2025-12-30 00:29:16,0,1,3,0
TXN1764,Benjamin Lewis,44,Female,2579.88,Bryant Ltd,Fuel,Delhi,2026-04-14 06:43:16,1,1,3,0
TXN1765,Albert Ramirez,41,Female,3948.57,"Hill, Griffin and Fernandez",Electronics,Gurgaon,2025-06-30 14:09:16,0,0,4,1
TXN1766,Thomas Fisher,53,Female,3164.76,Schmitt PLC,Entertainment,Delhi,2025-11-11 17:43:16,0,0,0,0
TXN1767,Michael Johnson,66,Female,521.81,Craig-Andrews,Online Shopping,Pune,2025-12-21 21:50:16,0,1,4,1
TXN1768,Katie Douglas,52,Female,1750.96,Williams-Smith,Healthcare,Delhi,2026-01-09 22:59:16,0,1,0,0
TXN1769,Ryan Madden,29,Female,4295.23,Trevino-Lee,Online Shopping,Pune,2025-06-28 06:32:16,1,1,4,1
TXN1770,Sheila Pham,64,Female,3371.49,Johnson and Sons,Electronics,Delhi,2025-12-17 13:49:16,0,0,4,1
TXN1771,Angela Gomez,34,Female,3705.72,"Collins, Hurst and Chung",Healthcare,Chennai,2026-02-12 02:04:16,1,1,5,1
TXN1772,Robert Lindsey,61,Male,2579.52,Smith-Moreno,Grocery,Mumbai,2025-12-08 06:08:16,1,0,5,1
TXN1773,Miranda Ewing,34,Female,2076.86,Ball Inc,Electronics,Bangalore,2026-01-05 17:54:16,0,0,3,0
TXN1774,Kyle Johnson,68,Male,1119.58,Rivera-Lawrence,Entertainment,Mumbai,2025-10-18 18:13:16,1,0,2,0
TXN1775,Derek Oconnor,31,Female,842.99,Mcpherson Group,Electronics,Gurgaon,2026-03-21 06:22:16,0,0,5,1
TXN1776,Kelly Weber,32,Female,3749.46,"Russell, Lopez and Smith",Fuel,Chennai,2025-12-06 19:58:16,0,1,4,1
TXN1777,Cindy Lopez,26,Male,2084.72,Spencer-Fields,Online Shopping,Chennai,2026-04-19 01:31:16,0,1,1,0
TXN1778,April Hammond,18,Female,1026.3,Estrada-Wiggins,Online Shopping,Mumbai,2025-05-18 09:28:16,0,0,5,1
TXN1779,Nancy Lawrence,18,Male,3160.78,Baxter PLC,Entertainment,Chennai,2025-09-10 14:53:16,1,1,0,1
TXN1780,Michael Lee,46,Female,2201.09,Marshall-Melton,Food,Bangalore,2025-05-28 11:34:16,1,1,4,1
TXN1781,Jermaine Allen,22,Female,3826.36,Ferguson-Callahan,Fuel,Mumbai,2026-04-30 11:02:16,0,1,4,1
TXN1782,Jennifer Cooper,18,Female,100.44,Wells-Perez,Online Shopping,Bangalore,2026-04-20 17:16:16,0,0,2,0
TXN1783,Mr. Edwin Hawkins MD,20,Male,2807.78,Ruiz-Smith,Fashion,Chennai,2026-01-10 17:09:16,1,0,1,0
TXN1784,Nicholas Pearson,33,Male,59.79,Pineda and Sons,Online Shopping,Pune,2025-12-02 18:45:16,1,0,0,0
TXN1785,Lawrence Bryant DDS,46,Female,4108.73,Moore LLC,Online Shopping,Gurgaon,2025-06-05 18:50:16,1,1,3,1
TXN1786,Melissa Phillips,68,Female,1434.69,Allen Ltd,Grocery,Pune,2025-10-20 14:12:16,0,0,2,0
TXN1787,Mr. Marc Faulkner II,36,Female,4276.32,Reeves PLC,Travel,Delhi,2025-08-10 01:30:16,0,0,4,1
TXN1788,Benjamin Johnston,63,Female,1945.25,Robinson and Sons,Travel,Bangalore,2025-09-17 09:50:16,1,0,1,0
TXN1789,Lorraine Hardy,49,Male,219.51,Newton-Glover,Fashion,Mumbai,2026-05-01 15:54:16,0,1,0,0
TXN1790,Charles Mayo,57,Female,4840.65,Parker-Smith,Electronics,Pune,2025-09-29 07:44:16,0,1,0,0
TXN1791,William Best,62,Male,2257.89,"Russo, Pham and Garza",Online Shopping,Chennai,2025-06-08 14:47:16,1,0,3,0
TXN1792,Anthony Hinton,46,Female,2799.71,Hall Inc,Entertainment,Gurgaon,2025-09-29 01:22:16,1,0,2,0
TXN1793,John Delgado,31,Male,1868.94,"Michael, Obrien and Martin",Fashion,Mumbai,2026-03-09 05:37:16,1,0,2,0
TXN1794,David Bauer,69,Female,236.14,"Freeman, Owens and Riddle",Online Shopping,Chennai,2026-01-20 17:39:16,0,0,5,1
TXN1795,Gregory Cook,66,Female,1872.47,Mcdowell-Martinez,Fuel,Mumbai,2025-11-30 01:45:16,0,0,0,0
TXN1796,James Gray,53,Male,3834.91,Marks Inc,Online Shopping,Delhi,2025-08-30 22:53:16,1,0,4,1
TXN1797,Lisa Gibson,56,Female,3390.59,"Ferguson, Howell and Ramirez",Fashion,Pune,2025-10-11 01:04:16,1,0,2,1
TXN1798,Scott Simmons,61,Male,3713.84,"Shaw, Malone and Barrett",Fashion,Delhi,2026-02-25 19:13:16,1,1,5,1
TXN1799,Jessica Hughes,46,Male,801.81,Chambers-Freeman,Grocery,Mumbai,2025-10-05 01:20:16,1,0,1,0
TXN1800,Sandra Scott,53,Female,4264.4,Torres-Jones,Fuel,Pune,2025-09-04 05:59:16,1,0,3,1
TXN1801,David Clark,59,Female,2080.71,Gallagher and Sons,Online Shopping,Mumbai,2025-08-13 06:25:16,0,0,2,0
TXN1802,Tracy Stout,57,Male,3002.86,"Lewis, Sanchez and Wilson",Entertainment,Pune,2026-02-02 16:31:16,1,0,3,1
TXN1803,Brenda Lee,28,Female,947.72,Raymond-Ramirez,Food,Mumbai,2026-02-16 01:51:16,1,1,3,0
TXN1804,Mark Pierce,68,Female,4110.94,"Smith, Solis and Johnson",Fashion,Mumbai,2025-12-12 11:03:16,1,0,0,1
TXN1805,Justin Bray,64,Male,3187.44,Reeves PLC,Healthcare,Gurgaon,2025-09-28 03:11:16,0,0,4,1
TXN1806,Valerie Ibarra,49,Male,962.72,"Nelson, Rivera and Summers",Healthcare,Gurgaon,2026-01-17 15:14:16,0,1,3,0
TXN1807,Jacqueline Rios,24,Female,1330.53,Ortega PLC,Online Shopping,Chennai,2025-10-13 00:09:16,1,0,5,1
TXN1808,Raymond Jones,41,Female,451.04,Baldwin-Willis,Online Shopping,Pune,2025-05-15 08:29:16,1,1,0,0
TXN1809,Donna Lopez,45,Male,1093.98,"West, Hanna and Marsh",Fashion,Chennai,2025-11-23 06:35:16,0,1,4,1
TXN1810,William Phelps,38,Male,4443.44,"Lam, Smith and Watson",Electronics,Mumbai,2026-02-17 22:41:16,0,0,5,1
TXN1811,Ashley Mendez,67,Male,3921.02,"Bentley, Cooper and Garner",Food,Chennai,2025-10-02 03:55:16,1,0,2,1
TXN1812,Jessica Hubbard,57,Male,3683.78,Flores-Obrien,Online Shopping,Chennai,2026-01-23 15:03:16,1,0,1,1
TXN1813,April Cooper,19,Male,3742.54,Jones-Wiley,Grocery,Gurgaon,2025-11-06 21:53:16,1,0,2,1
TXN1814,Donald Wong,37,Male,4516.44,Morse-Barrett,Electronics,Delhi,2025-07-24 18:38:16,0,1,4,1
TXN1815,Deborah Lam,44,Male,1215.07,"Wallace, Mendoza and Williams",Food,Bangalore,2025-12-15 12:28:16,1,1,0,0
TXN1816,Jessica Mann,52,Female,121.91,"Gilmore, Martin and Ford",Entertainment,Gurgaon,2025-11-01 06:50:16,1,0,5,1
TXN1817,Michael Wilson,28,Female,78.36,Jackson-Miller,Electronics,Pune,2025-07-07 07:06:16,0,0,5,1
TXN1818,Eddie Martin,55,Male,95.58,Small LLC,Electronics,Bangalore,2026-01-13 11:09:16,0,1,3,0
TXN1819,Crystal Mullen,49,Female,671.9,"Taylor, Harvey and Johnson",Electronics,Bangalore,2025-08-24 16:43:16,1,1,2,0
TXN1820,Katie Dorsey,20,Female,3126.82,Price-Porter,Grocery,Gurgaon,2025-05-31 18:22:16,0,0,0,0
TXN1821,Marvin Anderson,21,Male,4953.49,"Hernandez, Dorsey and Mitchell",Entertainment,Pune,2026-04-18 17:39:16,1,0,1,1
TXN1822,Roger Guerrero,60,Female,2898.41,Foster-Burke,Healthcare,Delhi,2026-03-20 09:18:16,0,0,2,0
TXN1823,Rodney Wright,63,Male,1863.71,"Johnson, Gonzalez and Webb",Grocery,Pune,2026-04-09 22:42:16,1,0,4,1
TXN1824,Kimberly Smith,68,Female,2220.87,Garza-York,Food,Chennai,2026-03-18 23:47:16,1,0,0,0
TXN1825,Shelby Mccormick,59,Female,3578.35,"Coleman, Jones and Andrews",Online Shopping,Mumbai,2026-04-23 17:09:16,0,0,2,0
TXN1826,Angela Livingston PhD,35,Male,1818.53,"Carson, Carpenter and Castro",Fashion,Mumbai,2025-11-06 09:45:16,0,0,2,0
TXN1827,Katelyn Cooper,38,Male,3161.9,Sharp Ltd,Online Shopping,Gurgaon,2025-05-29 18:42:16,0,1,0,0
TXN1828,Cynthia Hart,58,Male,358.31,"Smith, Santos and Norton",Fashion,Delhi,2025-06-03 03:34:16,0,1,3,0
TXN1829,Joseph Keller,18,Female,904.99,"Wilson, Stein and Miller",Healthcare,Mumbai,2025-10-05 09:54:16,0,0,0,0
TXN1830,Patrick Smith,46,Female,4744.23,"Nguyen, Jordan and Richards",Electronics,Mumbai,2026-01-16 02:46:16,1,1,2,1
